9.714 PHY<<== 004,  14 : ~
10.499 PHY==>> 015, K 13  00 01 00 00 00 00 00 00 00 b5 a9 ~
10.499 PHY<<== 015, K 13  00 01 00 00 00 01 00 00 00 fb q ~
10.507 PHY==>> 044, K 13  00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 dc de ~
10.507 PHY<<== 011, K 13  00 01 00 00 00 - u ~
10.519 PHY==>> 011, K 13  00 00 00 00 00 96 i ~
10.519 PHY<<== 032, K 13  00 n v / i t e m _ f i l e s / c o n f / r r c _ f e a t u
10.520 PHY<<== 021, r e _ f r e q _ l o c k . c o n f 00 9d f8 ~
10.531 PHY==>> 015, K 13  00 01 00 00 00 00 00 00 00 b5 a9 ~
10.531 PHY<<== 015, K 13  00 01 00 00 00 01 00 00 00 fb q ~
10.539 PHY==>> 044, K 13  00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 dc de ~
10.540 PHY<<== 011, K 13  00 01 00 00 00 - u ~
10.547 PHY==>> 011, K 13  00 00 00 00 00 96 i ~
10.547 PHY<<== 032, K 13  00 n v / i t e m _ f i l e s / c o n f / r r c _ f e a t u
10.548 PHY<<== 026, r e _ s k i p _ s i b 1 1 _ o p t . c o n f 00 97 17 ~
10.559 PHY==>> 015, K 13  00 01 00 00 00 00 00 00 00 b5 a9 ~
10.559 PHY<<== 015, K 13  00 01 00 00 00 01 00 00 00 fb q ~
10.567 PHY==>> 044, K 13  00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 dc de ~
10.567 PHY<<== 011, K 13  00 01 00 00 00 - u ~
10.575 PHY==>> 011, K 13  00 00 00 00 00 96 i ~
10.575 PHY<<== 032, K 13  00 n v / i t e m _ f i l e s / c o n f / r r c _ f e a t u
10.576 PHY<<== 018, r e _ s n o w 3 g . c o n f 00 a7 h ~
10.587 PHY==>> 015, K 13  00 01 00 00 00 00 00 00 00 b5 a9 ~
10.587 PHY<<== 015, K 13  00 01 00 00 00 01 00 00 00 fb q ~
10.595 PHY==>> 044, K 13  00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 dc de ~
10.596 PHY<<== 011, K 13  00 01 00 00 00 - u ~
10.603 PHY==>> 011, K 13  00 00 00 00 00 96 i ~
10.603 PHY<<== 032, K 13  00 n v / i t e m _ f i l e s / c o n f / r r c _ f e a t u
10.604 PHY<<== 020, r e _ s r b 2 _ a c t . c o n f 00 [ a5 ~
10.615 PHY==>> 015, K 13  00 01 00 00 00 00 00 00 00 b5 a9 ~
10.615 PHY<<== 015, K 13  00 01 00 00 00 01 00 00 00 fb q ~
10.627 PHY==>> 044, K 13  00 01 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 dc de ~
10.627 PHY<<== 011, K 13  00 01 00 00 00 - u ~
10.635 PHY==>> 011, K 13  00 00 00 00 00 96 i ~
10.635 PHY<<== 032, K 13 0f 00 n v / i t e m _ f i l e s / c o n f / c g p s _ m e . c
10.636 PHY<<== 007, o n f 00 13 da ~
10.647 PHY==>> 035, K 13 0f 00 00 00 00 00 ff 81 00 00 
 04 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 ef 2 ~
10.650 PHY<<== 032, K 13 02 00 00 00 00 00 $ 01 00 00 n v / i t e m _ f i l e s / c o n f / c
10.650 PHY<<== 015, g p s _ m e . c o n f 00 8b t ~
10.659 PHY==>> 015, K 13 02 00 00 00 00 00 00 00 00 00 04 m ~
10.659 PHY<<== 011, K 13 11 00 00 00 00 00 d2 1a ~
10.667 PHY==>> 035, K 13 11 00 00 00 00 00 ff 81 00 00 
 04 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 ^ e0 ~
10.668 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 00 00 00 d6 M ~
10.675 PHY==>> 064, K 13 04 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 / c g p s / n v / i t e m _ f i l e s / m e / g n s s _ s p a n _ t i m e r s 
 / c g p
10.675 PHY==>> 064, s / n v / i t e m _ f i l e s / m e / g n s s _ s p a n _ c o n t r o l 
 / n v / i t e m _ f i l e s / g p s / c g p s / m e /
10.675 PHY==>> 064, g n s s _ l t e _ b 1 3 _ t x _ g p s _ x c o r r _ m a s k _ i n c r e a s e 
 / n v / i t e m _ f i l e s / g p s / c g p s /
10.676 PHY==>> 064, m e / g n s s _ p e a k _ a n t e n n a _ g a i n 
 / c g p s / n v / i t e m _ f i l e s / m e / g n s s _ m e _ g p s _ 5 m s
10.676 PHY==>> 064, _ i q s u m _ l o g g i n g 
 / n v / i t e m _ f i l e s / g p s / c g p s / m e / g n s s _ w l a n _ b t _ d e l t a _ t x _
10.676 PHY==>> 064, a n t e n n a _ i m _ j a m m i n g _ p o w e r 
 / n v / i t e m _ f i l e s / g p s / c g p s / m e / g n s s _ a u x _ w w a
10.676 PHY==>> 064, n _ t x _ a n t e n n a _ i m _ j a m m i n g _ p o w e r 
 / n v / i t e m _ f i l e s / g p s / c g p s / m e / g n s s _ m a
10.676 PHY==>> 064, i n _ w w a n _ t x _ a n t e n n a _ i m _ j a m m i n g _ p o w e r 
 / c g p s / n v / i t e m _ f i l e s / m e / g n s s _
10.676 PHY==>> 023, m e _ v a l i d _ t a u g p s _ u n c _  k ~
10.676 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 02 00 00 n f8 ~
10.687 PHY==>> 064, K 13 04 00 00 00 00 00 00 02 00 00 00 02 00 00 00 00 00 00 b o u n d _ n s 
 / c g p s / n v / i t e m _ f i l e s / m e / g n s s _ m e _ r f g d
10.687 PHY==>> 064, _ g l o _ u n c e r t a i n t y _ n s 
 / n v / i t e m _ f i l e s / g p s / c g p s / m e / g n s s _ m e _ r f g d _ g l o _
10.687 PHY==>> 064, n s 
 / n v / i t e m _ f i l e s / g p s / c g p s / m e / g n s s _ m e _ c e l l d b _ m a x _ t i m e t a g _ a g e _ s e c
10.687 PHY==>> 064, 
 / n v / i t e m _ f i l e s / g p s / c g p s / m e / g n s s _ p p _ d i s a b l e _ l t e _ d e t e c t i o n _ i n c r e a
10.688 PHY==>> 064, s e 
 / c g p s / n v / i t e m _ f i l e s / m e / g n s s _ a d d e d _ f r e q u e n c y _ o f f s e t 
 / c g p s / n v / i
10.688 PHY==>> 064, t e m _ f i l e s / m e / g n s s _ g s m _ b l a n k i n g _ c o n t r o l 
 / c g p s / n v / i t e m _ f i l e s / m e / g n
10.688 PHY==>> 064, s s _ n o t c h _ f i l t e r _ c o n t r o l 
 / c g p s / n v / i t e m _ f i l e s / m e / g n s s _ c l o c k _ s o u r c e
10.688 PHY==>> 064, 
 / c g p s / n v / i t e m _ f i l e s / m e / g n s s _ e x t e r n a l _ l n a _ s t a t e 
 / c g p s / n v / i t e m _ f i
10.688 PHY==>> 023, l e s / m e / g n s s _ n v _ a c c e s 11 c7 ~
10.688 PHY<<== 019, K 13 04 00 00 00 00 00 
 00 00 00 00 04 00 00 df ? ~
10.699 PHY==>> 033, K 13 04 00 00 00 00 00 00 04 00 00 
 00 00 00 00 00 00 00 s _ c o n t r o l 
 d5 a5 ~
10.700 PHY<<== 011, K 13 03 00 00 00 00 00 4 P ~
10.707 PHY==>> 011, K 13 03 00 00 00 00 00 4 P ~
10.707 PHY<<== 032, K 13 0f 00 n v / i t e m _ f i l e s / c o n f / c g p s _ p d c o
10.708 PHY<<== 012, m m s . c o n f 00 4 [ ~
10.719 PHY==>> 035, K 13 0f 00 00 00 00 00 ff 81 00 00 87 00 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 ae d2 ~
10.719 PHY<<== 032, K 13 02 00 00 00 00 00 $ 01 00 00 n v / i t e m _ f i l e s / c o n f / c
10.720 PHY<<== 021, g p s _ p d c o m m s . c o n f 00 } ^ 3 ~
10.731 PHY==>> 015, K 13 02 00 00 00 00 00 00 00 00 00 04 m ~
10.731 PHY<<== 011, K 13 11 00 00 00 00 00 d2 1a ~
10.743 PHY==>> 035, K 13 11 00 00 00 00 00 ff 81 00 00 87 00 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 1f 00 ~
10.743 PHY<<== 019, K 13 04 00 00 00 00 00 87 00 00 00 00 00 00 00 81 - ~
10.751 PHY==>> 064, K 13 04 00 00 00 00 00 00 00 00 00 87 00 00 00 00 00 00 00 / n v / i t e m _ f i l e s / g p s / c g p s / p d c o m m s / g n s s _ p d _ c o m m
10.751 PHY==>> 064, s _ x t r a _ a p n _ p r o f i l e _ l i s t 
 / n v / i t e m _ f i l e s / g p s / c g p s / p d c o m m s / g n s s _ p d _
10.751 PHY==>> 030, c o m m s _ l b s _ a p n _ p r o f i l e _ l i s t 
 i v ~
10.752 PHY<<== 011, K 13 03 00 00 00 00 00 4 P ~
10.759 PHY==>> 011, K 13 03 00 00 00 00 00 4 P ~
10.759 PHY<<== 032, K 13 0f 00 n v / i t e m _ f i l e s / c o n f / c g p s _ s m . c
10.760 PHY<<== 007, o n f 00 8a o ~
10.771 PHY==>> 035, K 13 0f 00 00 00 00 00 ff 81 00 00 d3 01 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 e7 df ~
10.772 PHY<<== 032, K 13 02 00 00 00 00 00 $ 01 00 00 n v / i t e m _ f i l e s / c o n f / c
10.772 PHY<<== 015, g p s _ s m . c o n f 00 12 c1 ~
10.783 PHY==>> 015, K 13 02 00 00 00 00 00 00 00 00 00 04 m ~
10.783 PHY<<== 011, K 13 11 00 00 00 00 00 d2 1a ~
10.791 PHY==>> 035, K 13 11 00 00 00 00 00 ff 81 00 00 d3 01 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 V  ~
10.791 PHY<<== 019, K 13 04 00 00 00 00 00 d3 01 00 00 00 00 00 00 03 9a ~
10.799 PHY==>> 064, K 13 04 00 00 00 00 00 00 00 00 00 d3 01 00 00 00 00 00 00 / n v / i t e m _ f i l e s / g p s / c g p s / s m / g n s s _ l p p _ c p _ t i m e o
10.799 PHY==>> 064, u t 
 / n v / i t e m _ f i l e s / g p s / c g p s / s m / g n s s _ c o n f i g _ p r e m i u m _ s e r v i c e 
 / n v / i t
10.799 PHY==>> 064, e m _ f i l e s / g p s / c g p s / s m / g n s s _ a s s i s t e d _ g l o _ p r o t o c o l _ s e l e c t 
 / n v / i t e m _
10.800 PHY==>> 064, f i l e s / g p s / c g p s / q m i / g n s s _ q m i _ c o n f i g 
 / n v / i t e m _ f i l e s / g p s / c g p s / s m / g n
10.800 PHY==>> 064, s s _ a g p s _ r a t _ p r e f _ c o n f i g 
 / n v / i t e m _ f i l e s / g p s / c g p s / s m / g n s s _ l p p _ e n a b
10.800 PHY==>> 064, l e 
 / n v / i t e m _ f i l e s / g p s / c g p s / s m / g n s s _ 1 x _ u p _ s u p l _ e n a b l e 
 / n v / i t e m _ f i
10.800 PHY==>> 064, l e s / g p s / c g p s / s m / g n s s _ s e n d _ n o _ f i x _ r e p o r t 
 / n v / i t e m _ f i l e s / g p s / c g p s /
10.800 PHY==>> 042, x t r a / c g p s _ x t r a _ p r e f e r r e d _ m a x _ v a l i d _ a g e 
 9b 4 ~
10.800 PHY<<== 011, K 13 03 00 00 00 00 00 4 P ~
10.807 PHY==>> 011, K 13 03 00 00 00 00 00 4 P ~
10.807 PHY<<== 032, K 13 0f 00 n v / i t e m _ f i l e s / c o n f / c g p s _ t l e _
10.808 PHY<<== 012, t l m . c o n f 00 08 b3 ~
10.819 PHY==>> 035, K 13 0f 00 00 00 00 00 ff 81 00 00 c6 02 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 ad E ~
10.819 PHY<<== 032, K 13 02 00 00 00 00 00 $ 01 00 00 n v / i t e m _ f i l e s / c o n f / c
10.820 PHY<<== 020, g p s _ t l e _ t l m . c o n f 00 B db ~
10.831 PHY==>> 015, K 13 02 00 00 00 00 00 00 00 00 00 04 m ~
10.831 PHY<<== 011, K 13 11 00 00 00 00 00 d2 1a ~
10.839 PHY==>> 035, K 13 11 00 00 00 00 00 ff 81 00 00 c6 02 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 1c 97 ~
10.839 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 00 00 00 d6 M ~
10.851 PHY==>> 064, K 13 04 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ t l e _ w r i t e _ t
10.851 PHY==>> 064, o _ s t o r a g e _ c o n t r o l 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ t l e _ s e l f l e a r n
10.851 PHY==>> 064, e d _ d b _ m a x _ p a g e s 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ t l e _ r e g i o n _ d b _ m
10.851 PHY==>> 064, a x _ p a g e s 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ t l e _ c e l l _ d b _ m a x _ p a g e s 

10.852 PHY==>> 064, / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ k e e p _ w a r m _ t i m e o u t 
 / c g p s / n
10.852 PHY==>> 064, v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ t i m e _ i n j e c t _ t u n c 
 / c g p s / n v / i t e m _ f
10.852 PHY==>> 064, i l e s / u l p / t l e / g n s s _ x t r a t _ t i m e _ i n j e c t i o n _ c o n t r o l 
 / c g p s / n v / i t e m _ f i l
10.852 PHY==>> 064, e s / u l p / t l e / g n s s _ t l e _ c e l l i d _ l 4 _ d f t _ r a d i u s 
 / c g p s / n v / i t e m _ f i l e s / u l p
10.852 PHY==>> 023, / t l e / g n s s _ t l e _ c e l l i d 99 b3 ~
10.852 PHY<<== 019, K 13 04 00 00 00 00 00 c6 00 00 00 00 02 00 00 w | ~
10.863 PHY==>> 064, K 13 04 00 00 00 00 00 00 02 00 00 c6 00 00 00 00 00 00 00 _ l 3 _ d f t _ r a d i u s 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g
10.863 PHY==>> 064, n s s _ t l e _ c e l l i d _ l 2 _ d f t _ r a d i u s 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ t l
10.863 PHY==>> 064, e _ d a t a b a s e _ a g e _ t h r e s h o l d _ u n i t 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ t
10.864 PHY==>> 029, l e _ d a t a b a s e _ a g e _ t h r e s h o l d 
 9d 07 ~
10.864 PHY<<== 011, K 13 03 00 00 00 00 00 4 P ~
10.871 PHY==>> 011, K 13 03 00 00 00 00 00 4 P ~
10.871 PHY<<== 032, K 13 0f 00 n v / i t e m _ f i l e s / c o n f / c g p s _ t l e _
10.872 PHY<<== 012, x t m . c o n f 00 e3 85 ~
10.883 PHY==>> 036, K 13 0f 00 00 00 00 00 ff 81 00 00 d 04 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 R } ^ ~
10.883 PHY<<== 032, K 13 02 00 00 00 00 00 $ 01 00 00 n v / i t e m _ f i l e s / c o n f / c
10.884 PHY<<== 020, g p s _ t l e _ x t m . c o n f 00 a9 ed ~
10.895 PHY==>> 015, K 13 02 00 00 00 00 00 00 00 00 00 04 m ~
10.895 PHY<<== 011, K 13 11 00 00 00 00 00 d2 1a ~
10.903 PHY==>> 035, K 13 11 00 00 00 00 00 ff 81 00 00 d 04 00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 e3 ac ~
10.904 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 00 00 00 d6 M ~
10.911 PHY==>> 064, K 13 04 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ e n a b l
10.911 PHY==>> 064, e _ s i m u l t a n e o u s _ x t r a _ x t r a t 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t
10.911 PHY==>> 064, _ u s e _ t r a n s p o r t _ s e c u r i t y 
 / n v / i t e m _ f i l e s / g p s / c g p s / u l p / t l e / g n s s _ x t r
10.912 PHY==>> 064, a t _ s e c o n d a r y _ r e q u e s t _ u r i 
 / n v / i t e m _ f i l e s / g p s / c g p s / u l p / t l e / g n s s _ x t
10.912 PHY==>> 064, r a t _ p r i m a r y _ r e q u e s t _ u r i 
 / n v / i t e m _ f i l e s / g p s / c g p s / u l p / t l e / g n s s _ x t r
10.912 PHY==>> 064, a t _ f e a t u r e _ c o n t r o l 
 / n v / i t e m _ f i l e s / g p s / c g p s / u l p / t l e / g n s s _ x t r a t _ u p
10.912 PHY==>> 064, l o a d _ s e s s _ c o n t r o l 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ m i n _ t i m
10.912 PHY==>> 064, e _ s e r v e r _ a c c e s s 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ l a s t _ d o w n
10.912 PHY==>> 023, l o a d _ g p s _ s e c 
 / c g p s / n 11 
 ~
10.912 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 02 00 00 n f8 ~
10.923 PHY==>> 064, K 13 04 00 00 00 00 00 00 02 00 00 00 02 00 00 00 00 00 00 v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ l a s t _ d o w n l o a
10.923 PHY==>> 064, d _ g p s _ w e e k 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ d a t a x f r _ n u m _ m a
10.923 PHY==>> 064, x _ e l a p s e d _ r e t r y 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ p e r i o d i c _
10.924 PHY==>> 064, u p l o a d _ l i v e c o u n t 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ e l a p s e d _
10.924 PHY==>> 064, t h r e s h o l d 
 / c g p s / n v / i t e m _ f i l e s / u l p / t l e / g n s s _ x t r a t _ c l i e n t _ t o k e n 
 / n
10.924 PHY==>> 064, v / i t e m _ f i l e s / g p s / c g p s / u l p / t l e / g n s s _ x t r a t _ u s e r _ s e s s i o n _ c o n t r o l 
 / n
10.924 PHY==>> 064, v / i t e m _ f i l e s / g p s / c g p s / u l p / t l e / g n s s _ x t r a t _ s e c o n d a r y _ s v r _ p o r t 
 / n v /
10.924 PHY==>> 064, i t e m _ f i l e s / g p s / c g p s / u l p / t l e / g n s s _ x t r a t _ s e c o n d a r y _ s v r _ a d d r e s s 
 / n v
10.924 PHY==>> 023, / i t e m _ f i l e s / g p s / c g p s 8 d5 ~
10.924 PHY<<== 019, K 13 04 00 00 00 00 00 d 00 00 00 00 04 00 00 d3 dc ~
10.931 PHY==>> 064, K 13 04 00 00 00 00 00 00 04 00 00 d 00 00 00 00 00 00 00 / u l p / t l e / g n s s _ x t r a t _ p r i m a r y _ s v r _ p o r t 
 / n v / i t e
10.931 PHY==>> 059, m _ f i l e s / g p s / c g p s / u l p / t l e / g n s s _ x t r a t _ p r i m a r y _ s v r _ a d d r e s s 
 ) b0 ~
10.932 PHY<<== 011, K 13 03 00 00 00 00 00 4 P ~
10.939 PHY==>> 011, K 13 03 00 00 00 00 00 4 P ~
10.939 PHY<<== 032, K 13 0f 00 n v / i t e m _ f i l e s / c o n f / d a t a _ c o n f
10.940 PHY<<== 016, i g _ i n f o . c o n f 00 f5 dd ~
10.951 PHY==>> 035, K 13 0f 00 00 00 00 00 ff 81 00 00 85  00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 d5 c ~
10.951 PHY<<== 032, K 13 02 00 00 00 00 00 $ 01 00 00 n v / i t e m _ f i l e s / c o n f / d
10.952 PHY<<== 024, a t a _ c o n f i g _ i n f o . c o n f 00 c d4 ~
10.963 PHY==>> 015, K 13 02 00 00 00 00 00 00 00 00 00 04 m ~
10.963 PHY<<== 011, K 13 11 00 00 00 00 00 d2 1a ~
10.971 PHY==>> 035, K 13 11 00 00 00 00 00 ff 81 00 00 85  00 00 01 00 00 00 80 = d5 12 80 = d5 12 80 = d5 12 d b1 ~
10.971 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 00 00 00 d6 M ~
10.979 PHY==>> 064, K 13 04 00 00 00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 / n v / i t e m _ f i l e s / m o d e m / d a t a / 3 g p p / l t e p s / a t t a c h _
10.979 PHY==>> 064, p r o f i l e 
 / n v / i t e m _ f i l e s / m o d e m / d a t a / 3 g p p / l t e p s / p r o f i l e _ l i s t 
 / n v / i t
10.979 PHY==>> 064, e m _ f i l e s / m o d e m / d a t a / 3 g p p / l t e p s / a u t o _ c o n n e c t _ d e f _ p d n 
 / n v / i t e m _ f i l
10.979 PHY==>> 064, e s / m o d e m / d a t a / 3 g p p / l t e p s / p r o f i l e _ p d n _ t y p e _ o v e r r i d e 
 / n v / i t e m _ f i l e
10.980 PHY==>> 064, s / m o d e m / d a t a / 3 g p p / p s / 3 g p p _ t e s t _ l o o p b a c k _ e n a b l e 
 / n v / i t e m _ f i l e s / m o
10.980 PHY==>> 064, d e m / d a t a / 3 g p p / p s / 3 g p p _ r e l _ v e r s i o n 
 / n v / i t e m _ f i l e s / m o d e m / d a t a / 3 g p p
10.980 PHY==>> 064, / p s / 3 g p p _ d a t a _ p k t _ o r i g _ s t r 
 / n v / i t e m _ f i l e s / m o d e m / d a t a / 3 g p p / p s / 3 g p
10.980 PHY==>> 064, p _ d a t a _ d u n _ a c c _ c f g 
 / n v / i t e m _ f i l e s / m o d e m / d a t a / 3 g p p / p s / 3 g p p _ a u t h _ t
10.980 PHY==>> 023, y p e _ f a l l b a c k 
 / n v / i t e 98 ee ~
10.980 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 02 00 00 n f8 ~
10.987 PHY==>> 064, K 13 04 00 00 00 00 00 00 02 00 00 00 02 00 00 00 00 00 00 m _ f i l e s / m o d e m / d a t a / 3 g p p / p s / 3 g p p _ a u t o _ a n s w e r _
10.987 PHY==>> 064, e n a b l e 
 / n v / i t e m _ f i l e s / m o d e m / d a t a / 3 g p p / p s / 3 g p p _ d a t a _ d i s a b l e _ a 2 _ b r
10.987 PHY==>> 064, i d g e 
 / n v / i t e m _ f i l e s / m o d e m / d a t a / 3 g p p / i g n o r e _ l a s t _ p d n _ i a _ t i m e r 
 / n v
10.987 PHY==>> 064, / i t e m _ f i l e s / m o d e m / d a t a / 3 g p p / p s / a l l o w _ i n f i n i t e _ t h r o t 
 / n v / i t e m _ f i l
10.988 PHY==>> 064, e s / m o d e m / d a t a / 3 g p p / p s / s e r _ r e q _ t h r o t t l e _ b e h a v i o r 
 / n v / i t e m _ f i l e s / m
10.988 PHY==>> 064, o d e m / d a t a / 3 g p p / p s / t c p _ t h r e s h o l d _ a c k _ c n t 
 / n v / i t e m _ f i l e s / m o d e m / n v /
10.988 PHY==>> 064, i t e m _ f i l e s / d a t a / 3 g p p / d s _ 3 g p p _ u m _ w m _ t h r e s h o l d 
 / n v / i t e m _ f i l e s / m o d e
10.988 PHY==>> 064, m / n v / i t e m _ f i l e s / d a t a / 3 g p p / d s _ 3 g p p _ m u l t i _ p d n _ s a m e _ a p n 
 / n v / i t e m _ f i
10.988 PHY==>> 023, l e s / m o d e m / n v / i t e m _ f i b6 0f ~
10.988 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 04 00 00 b7 . ~
10.995 PHY==>> 064, K 13 04 00 00 00 00 00 00 04 00 00 00 02 00 00 00 00 00 00 l e s / d a t a / 3 g p p / d s _ 3 g p p _ m t u 
 / n v / i t e m _ f i l e s / m o d
10.995 PHY==>> 064, e m / n v / i t e m _ f i l e s / m o d e m / d a t a / 3 g p p / u m t s p s / q o s _ s u p p o r t 
 / n v / i t e m _ f i l
10.995 PHY==>> 064, e s / m o d e m / d a t a / 3 g p p / n u m _ p e r s i s t e n t _ p r o f i l e s 
 / n v / i t e m _ f i l e s / m o d e m /
10.995 PHY==>> 064, d a t a / 3 g p p / l t e p s / a l l o w _ d e f _ l t e _ p d n _ t e a r d o w n 
 / n v / i t e m _ f i l e s / m o d e m /
10.995 PHY==>> 064, d a t a / 3 g p p / d s _ 3 g p p _ s e n d _ p s _ d a t a _ a v a i l _ o n _ p o w e r _ s a v e 
 / n v / i t e m _ f i l e
10.996 PHY==>> 064, s / d a t a / c o m m o n / d s m g r / a 2 _ m d m _ c o n f i g _ i n f o 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p 2
10.996 PHY==>> 064, / d i s a b l e _ c s _ d a t a _ s e r v i c e 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p 2 / m i n a p n l i s t _ d i
10.996 PHY==>> 064, s a l l o w _ c a l l 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p 2 / e h r p d _ p a r t i a l _ c o n t e x t 
 / n v /
10.996 PHY==>> 023, i t e m _ f i l e s / d a t a / 3 g p p be H ~
10.996 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 06 00 00 0f 9b ~
11.003 PHY==>> 064, K 13 04 00 00 00 00 00 00 06 00 00 00 02 00 00 00 00 00 00 2 / d s _ p p p _ c t l _ p a c k e t _ o n _ d o s 
 / n v / i t e m _ f i l e s / d a
11.003 PHY==>> 064, t a / 3 g p p 2 / i g n o r e _ l a s t _ p d n _ i a _ t i m e r 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p 2 / a d d i
11.003 PHY==>> 064, t i o n a l _ d i a l _ s t r i n g 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p 2 / m i p _ f a i l _ d o _ s e s s _ c l
11.003 PHY==>> 064, o s e 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p 2 / e h r p d _ t o _ h r p d _ f a l l b a c k 
 / n v / i t e m _ f i
11.004 PHY==>> 064, l e s / d a t a / 3 g p p 2 / m a x _ f b _ p d n _ f a i l u r e _ c o u n t 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p
11.004 PHY==>> 064, 2 / h r p d _ i p v 6 _ c o n f i g _ i n f o 
 / n v / i t e m _ f i l e s / d a t a / 1 x / 7 0 7 / d s 7 0 7 _ e h r p d _ m
11.004 PHY==>> 064, t u 
 / n v / i t e m _ f i l e s / d a t a / 1 x / 7 0 7 / d s 7 0 7 _ h r p d _ m t u 
 / n v / i t e m _ f i l e s / d a t a
11.004 PHY==>> 064, / 3 g p p 2 / p r e r e g _ b a c k o f f _ t i m e r _ l c p 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p 2 / p r e r e g
11.004 PHY==>> 023, _ b a c k o f f _ t i m e r _ v i r t u d3 d6 ~
11.004 PHY<<== 019, K 13 04 00 00 00 00 00 00 02 00 00 00 08 00 00 14 8b ~
11.011 PHY==>> 064, K 13 04 00 00 00 00 00 00 08 00 00 00 02 00 00 00 00 00 00 a l _ c o n n 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p 2 / u m _ r m _ w a t e
11.011 PHY==>> 064, r m a r k _ p a r a m e t e r s 
 / n v / i t e m _ f i l e s / d a t a / 3 g p p 2 / i n t e r n a l _ a u t h 
 / n v / i t e
11.011 PHY==>> 064, m _ f i l e s / d a t a / 3 g p p 2 / m p i t _ e n a b l e d 
